condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-RK-PDE6B-3UTR,6,3,0.1,188.6,-8.33
AAV8-RK-PDE6B-3UTR,6,3,0.1,188.8,-9.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,189.0,-11.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,189.2,-14.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,189.4,-16.17
AAV8-RK-PDE6B-3UTR,6,3,0.1,189.6,-17.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,189.8,-19.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,190.0,-19.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,190.2,-19.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,190.4,-17.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,190.6,-16.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,190.8,-13.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,191.0,-11.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,191.2,-9.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,191.4,-7.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,191.6,-5.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,191.8,-4.96
AAV8-RK-PDE6B-3UTR,6,3,0.1,192.0,-5.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,192.2,-6.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,192.4,-8.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,192.6,-10.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,192.8,-13.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,193.0,-16.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,193.2,-19.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,193.4,-21.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,193.6,-23.32
AAV8-RK-PDE6B-3UTR,6,3,0.1,193.8,-24.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,194.0,-24.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,194.2,-23.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,194.4,-22.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,194.6,-20.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,194.8,-17.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,195.0,-14.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,195.2,-12.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,195.4,-9.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,195.6,-8.32
AAV8-RK-PDE6B-3UTR,6,3,0.1,195.8,-7.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,196.0,-8.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,196.2,-9.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,196.4,-12.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,196.6,-16.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,196.8,-20.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,197.0,-26.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,197.2,-31.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,197.4,-37.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,197.6,-42.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,197.8,-46.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,198.0,-49.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,198.2,-51.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,198.4,-52.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,198.6,-51.72
AAV8-RK-PDE6B-3UTR,6,3,0.1,198.8,-49.45
AAV8-RK-PDE6B-3UTR,6,3,0.1,199.0,-45.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,199.2,-41.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,199.4,-36.46
AAV8-RK-PDE6B-3UTR,6,3,0.1,199.6,-31.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,199.8,-26.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,200.0,-21.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,200.2,-17.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,200.4,-14.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,200.6,-13.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,200.8,-13.25
AAV8-RK-PDE6B-3UTR,6,3,0.1,201.0,-14.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,201.2,-15.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,201.4,-18.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,201.6,-20.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,201.8,-23.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,202.0,-1.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,202.2,-2.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,202.4,-4.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,202.6,-6.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,202.8,-8.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,203.0,-10.05
AAV8-RK-PDE6B-3UTR,6,3,0.1,203.2,-11.84
AAV8-RK-PDE6B-3UTR,6,3,0.1,203.4,-13.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,203.6,-14.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,203.8,-15.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,204.0,-15.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,204.2,-15.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,204.4,-15.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,204.6,-15.05
AAV8-RK-PDE6B-3UTR,6,3,0.1,204.8,-14.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,205.0,-14.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,205.2,-14.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,205.4,-14.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,205.6,-15.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,205.8,-16.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,206.0,-17.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,206.2,-18.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,206.4,-19.96
AAV8-RK-PDE6B-3UTR,6,3,0.1,206.6,-21.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,206.8,-21.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,207.0,-22.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,207.2,-22.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,207.4,-21.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,207.6,-19.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,207.8,-17.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,208.0,-15.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,208.2,-13.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,208.4,-10.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,208.6,-9.0
AAV8-RK-PDE6B-3UTR,6,3,0.1,208.8,-7.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,209.0,-7.06
AAV8-RK-PDE6B-3UTR,6,3,0.1,209.2,-7.39
AAV8-RK-PDE6B-3UTR,6,3,0.1,209.4,-8.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,209.6,-10.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,209.8,-13.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,210.0,-17.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,210.2,-21.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,210.4,-25.84
AAV8-RK-PDE6B-3UTR,6,3,0.1,210.6,-29.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,210.8,-33.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,211.0,-36.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,211.2,-37.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,211.4,-38.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,211.6,-38.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,211.8,-38.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,212.0,-36.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,212.2,-34.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,212.4,-31.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,212.6,-28.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,212.8,-26.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,213.0,-23.72
AAV8-RK-PDE6B-3UTR,6,3,0.1,213.2,-21.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,213.4,-20.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,213.6,-18.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,213.8,-18.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,214.0,-18.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,214.2,-18.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,214.4,-18.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,214.6,-18.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,214.8,-19.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,215.0,-19.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,215.2,-20.33
AAV8-RK-PDE6B-3UTR,6,3,0.1,215.4,-20.94
AAV8-RK-PDE6B-3UTR,6,3,0.1,215.6,-21.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,215.8,-22.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,216.0,-23.37
AAV8-RK-PDE6B-3UTR,6,3,0.1,216.2,-24.49
AAV8-RK-PDE6B-3UTR,6,3,0.1,216.4,-25.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,216.6,-27.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,216.8,-28.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,217.0,-30.0
AAV8-RK-PDE6B-3UTR,6,3,0.1,217.2,-31.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,217.4,-32.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,217.6,-32.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,217.8,-32.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,218.0,-32.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,218.2,-31.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,218.4,-29.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,218.6,-27.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,218.8,-25.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,219.0,-22.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,219.2,-19.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,219.4,-17.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,219.6,-14.85
AAV8-RK-PDE6B-3UTR,6,3,0.1,219.8,-12.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,220.0,-11.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,220.2,-10.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,220.4,-9.85
AAV8-RK-PDE6B-3UTR,6,3,0.1,220.6,-9.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,220.8,-9.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,221.0,-9.78
AAV8-RK-PDE6B-3UTR,6,3,0.1,221.2,-9.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,221.4,-9.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,221.6,-9.45
AAV8-RK-PDE6B-3UTR,6,3,0.1,221.8,-8.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,222.0,-7.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,222.2,-6.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,222.4,-4.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,222.6,-2.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,222.8,-0.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,223.0,1.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,223.2,3.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,223.4,5.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,223.6,6.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,223.8,6.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,224.0,6.87
AAV8-RK-PDE6B-3UTR,6,3,0.1,224.2,6.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,224.4,5.28
AAV8-RK-PDE6B-3UTR,6,3,0.1,224.6,3.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,224.8,1.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,225.0,-0.87
AAV8-RK-PDE6B-3UTR,6,3,0.1,225.2,-3.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,225.4,-6.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,225.6,-9.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,225.8,-13.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,226.0,-16.17
AAV8-RK-PDE6B-3UTR,6,3,0.1,226.2,-19.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,226.4,-21.9
AAV8-RK-PDE6B-3UTR,6,3,0.1,226.6,-24.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,226.8,-26.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,227.0,-27.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,227.2,-28.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,227.4,-29.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,227.6,-28.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,227.8,-28.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,228.0,-26.9
AAV8-RK-PDE6B-3UTR,6,3,0.1,228.2,-25.38
AAV8-RK-PDE6B-3UTR,6,3,0.1,228.4,-23.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,228.6,-21.89
AAV8-RK-PDE6B-3UTR,6,3,0.1,228.8,-20.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,229.0,-18.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,229.2,-17.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,229.4,-17.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,229.6,-17.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,229.8,-18.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,230.0,-19.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,230.2,-20.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,230.4,-21.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,230.6,-22.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,230.8,-23.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,231.0,-23.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,231.2,-23.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,231.4,-21.87
AAV8-RK-PDE6B-3UTR,6,3,0.1,231.6,-19.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,231.8,-17.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,232.0,-13.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,232.2,-10.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,232.4,-6.49
AAV8-RK-PDE6B-3UTR,6,3,0.1,232.6,-2.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,232.8,0.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,233.0,2.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,233.2,4.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,233.4,4.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,233.6,4.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,233.8,3.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,234.0,2.46
AAV8-RK-PDE6B-3UTR,6,3,0.1,234.2,0.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,234.4,-1.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,234.6,-3.22
AAV8-RK-PDE6B-3UTR,6,3,0.1,234.8,-4.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,235.0,-5.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,235.2,-6.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,235.4,-6.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,235.6,-6.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,235.8,-5.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,236.0,-5.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,236.2,-5.05
AAV8-RK-PDE6B-3UTR,6,3,0.1,236.4,-5.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,236.6,-5.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,236.8,-6.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,237.0,-8.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,237.2,-10.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,237.4,-13.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,237.6,-16.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,237.8,-18.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,238.0,-20.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,238.2,-22.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,238.4,-22.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,238.6,-22.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,238.8,-20.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,239.0,-18.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,239.2,-15.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,239.4,-12.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,239.6,-8.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,239.8,-5.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,240.0,-2.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,240.2,-0.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,240.4,0.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,240.6,0.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,240.8,0.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,241.0,-0.59
AAV8-RK-PDE6B-3UTR,6,3,0.1,241.2,-2.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,241.4,-3.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,241.6,-5.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,241.8,-5.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,242.0,-1.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,242.2,-2.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,242.4,-4.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,242.6,-5.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,242.8,-6.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,243.0,-6.9
AAV8-RK-PDE6B-3UTR,6,3,0.1,243.2,-6.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,243.4,-5.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,243.6,-3.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,243.8,-1.9
AAV8-RK-PDE6B-3UTR,6,3,0.1,244.0,-0.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,244.2,1.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,244.4,1.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,244.6,1.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,244.8,0.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,245.0,-1.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,245.2,-3.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,245.4,-6.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,245.6,-9.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,245.8,-12.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,246.0,-14.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,246.2,-16.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,246.4,-17.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,246.6,-17.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,246.8,-17.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,247.0,-16.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,247.2,-14.57
AAV8-RK-PDE6B-3UTR,6,3,0.1,247.4,-12.94
AAV8-RK-PDE6B-3UTR,6,3,0.1,247.6,-11.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,247.8,-10.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,248.0,-10.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,248.2,-10.46
AAV8-RK-PDE6B-3UTR,6,3,0.1,248.4,-11.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,248.6,-13.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,248.8,-15.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,249.0,-17.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,249.2,-19.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,249.4,-21.38
AAV8-RK-PDE6B-3UTR,6,3,0.1,249.6,-22.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,249.8,-23.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,250.0,-23.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,250.2,-22.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,250.4,-21.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,250.6,-19.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,250.8,-17.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,251.0,-15.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,251.2,-13.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,251.4,-11.22
AAV8-RK-PDE6B-3UTR,6,3,0.1,251.6,-9.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,251.8,-7.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,252.0,-5.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,252.2,-4.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,252.4,-2.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,252.6,0.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,252.8,2.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,253.0,5.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,253.2,8.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,253.4,11.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,253.6,14.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,253.8,17.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,254.0,19.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,254.2,20.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,254.4,20.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,254.6,19.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,254.8,17.46
AAV8-RK-PDE6B-3UTR,6,3,0.1,255.0,14.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,255.2,10.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,255.4,6.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,255.6,2.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,255.8,-2.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,256.0,-5.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,256.2,-8.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,256.4,-9.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,256.6,-10.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,256.8,-10.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,257.0,-9.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,257.2,-8.02
AAV8-RK-PDE6B-3UTR,6,3,0.1,257.4,-6.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,257.6,-5.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,257.8,-5.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,258.0,-5.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,258.2,-6.49
AAV8-RK-PDE6B-3UTR,6,3,0.1,258.4,-8.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,258.6,-11.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,258.8,-14.78
AAV8-RK-PDE6B-3UTR,6,3,0.1,259.0,-18.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,259.2,-21.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,259.4,-24.28
AAV8-RK-PDE6B-3UTR,6,3,0.1,259.6,-26.06
AAV8-RK-PDE6B-3UTR,6,3,0.1,259.8,-26.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,260.0,-26.02
AAV8-RK-PDE6B-3UTR,6,4,1.0,0.0,1.31
AAV8-RK-PDE6B-3UTR,6,4,1.0,0.2,-2.24
AAV8-RK-PDE6B-3UTR,6,4,1.0,0.4,-5.26
AAV8-RK-PDE6B-3UTR,6,4,1.0,0.6,-7.66
AAV8-RK-PDE6B-3UTR,6,4,1.0,0.8,-9.38
AAV8-RK-PDE6B-3UTR,6,4,1.0,1.0,-10.38
AAV8-RK-PDE6B-3UTR,6,4,1.0,1.2,-10.67
AAV8-RK-PDE6B-3UTR,6,4,1.0,1.4,-10.25
AAV8-RK-PDE6B-3UTR,6,4,1.0,1.6,-9.18
AAV8-RK-PDE6B-3UTR,6,4,1.0,1.8,-7.51
AAV8-RK-PDE6B-3UTR,6,4,1.0,2.0,-5.31
AAV8-RK-PDE6B-3UTR,6,4,1.0,2.2,-2.71
AAV8-RK-PDE6B-3UTR,6,4,1.0,2.4,0.16
AAV8-RK-PDE6B-3UTR,6,4,1.0,2.6,3.15
AAV8-RK-PDE6B-3UTR,6,4,1.0,2.8,6.05
AAV8-RK-PDE6B-3UTR,6,4,1.0,3.0,8.66
AAV8-RK-PDE6B-3UTR,6,4,1.0,3.2,10.75
AAV8-RK-PDE6B-3UTR,6,4,1.0,3.4,12.12
AAV8-RK-PDE6B-3UTR,6,4,1.0,3.6,12.57
AAV8-RK-PDE6B-3UTR,6,4,1.0,3.8,11.97
AAV8-RK-PDE6B-3UTR,6,4,1.0,4.0,10.24
AAV8-RK-PDE6B-3UTR,6,4,1.0,4.2,7.4
AAV8-RK-PDE6B-3UTR,6,4,1.0,4.4,3.55
AAV8-RK-PDE6B-3UTR,6,4,1.0,4.6,-1.1
AAV8-RK-PDE6B-3UTR,6,4,1.0,4.8,-6.27
AAV8-RK-PDE6B-3UTR,6,4,1.0,5.0,-11.6
AAV8-RK-PDE6B-3UTR,6,4,1.0,5.2,-16.69
AAV8-RK-PDE6B-3UTR,6,4,1.0,5.4,-21.1
AAV8-RK-PDE6B-3UTR,6,4,1.0,5.6,-24.45
AAV8-RK-PDE6B-3UTR,6,4,1.0,5.8,-26.42
AAV8-RK-PDE6B-3UTR,6,4,1.0,6.0,-26.77
