condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-CMV-GFP,5,5,1.9,218.2,-31.48
AAV8-CMV-GFP,5,5,1.9,218.4,-33.95
AAV8-CMV-GFP,5,5,1.9,218.6,-36.36
AAV8-CMV-GFP,5,5,1.9,218.8,-38.52
AAV8-CMV-GFP,5,5,1.9,219.0,-44.54
AAV8-CMV-GFP,5,5,1.9,219.2,-45.26
AAV8-CMV-GFP,5,5,1.9,219.4,-45.68
AAV8-CMV-GFP,5,5,1.9,219.6,-45.85
AAV8-CMV-GFP,5,5,1.9,219.8,-45.89
AAV8-CMV-GFP,5,5,1.9,220.0,-45.97
AAV8-CMV-GFP,5,5,1.9,220.2,-46.23
AAV8-CMV-GFP,5,5,1.9,220.4,-46.84
AAV8-CMV-GFP,5,5,1.9,220.6,-47.91
AAV8-CMV-GFP,5,5,1.9,220.8,-49.52
AAV8-CMV-GFP,5,5,1.9,221.0,-51.68
AAV8-CMV-GFP,5,5,1.9,221.2,-54.33
AAV8-CMV-GFP,5,5,1.9,221.4,-57.36
AAV8-CMV-GFP,5,5,1.9,221.6,-60.58
AAV8-CMV-GFP,5,5,1.9,221.8,-63.8
AAV8-CMV-GFP,5,5,1.9,222.0,-66.79
AAV8-CMV-GFP,5,5,1.9,222.2,-69.34
AAV8-CMV-GFP,5,5,1.9,222.4,-71.3
AAV8-CMV-GFP,5,5,1.9,222.6,-72.56
AAV8-CMV-GFP,5,5,1.9,222.8,-73.09
AAV8-CMV-GFP,5,5,1.9,223.0,-72.93
AAV8-CMV-GFP,5,5,1.9,223.2,-72.21
AAV8-CMV-GFP,5,5,1.9,223.4,-71.09
AAV8-CMV-GFP,5,5,1.9,223.6,-69.79
AAV8-CMV-GFP,5,5,1.9,223.8,-68.5
AAV8-CMV-GFP,5,5,1.9,224.0,-67.43
AAV8-CMV-GFP,5,5,1.9,224.2,-66.71
AAV8-CMV-GFP,5,5,1.9,224.4,-66.42
AAV8-CMV-GFP,5,5,1.9,224.6,-66.56
AAV8-CMV-GFP,5,5,1.9,224.8,-67.03
AAV8-CMV-GFP,5,5,1.9,225.0,-67.69
AAV8-CMV-GFP,5,5,1.9,225.2,-68.34
AAV8-CMV-GFP,5,5,1.9,225.4,-68.74
AAV8-CMV-GFP,5,5,1.9,225.6,-68.67
AAV8-CMV-GFP,5,5,1.9,225.8,-67.95
AAV8-CMV-GFP,5,5,1.9,226.0,-66.45
AAV8-CMV-GFP,5,5,1.9,226.2,-64.11
AAV8-CMV-GFP,5,5,1.9,226.4,-60.97
AAV8-CMV-GFP,5,5,1.9,226.6,-57.17
AAV8-CMV-GFP,5,5,1.9,226.8,-52.87
AAV8-CMV-GFP,5,5,1.9,227.0,-48.33
AAV8-CMV-GFP,5,5,1.9,227.2,-43.81
AAV8-CMV-GFP,5,5,1.9,227.4,-39.55
AAV8-CMV-GFP,5,5,1.9,227.6,-35.75
AAV8-CMV-GFP,5,5,1.9,227.8,-32.56
AAV8-CMV-GFP,5,5,1.9,228.0,-30.02
AAV8-CMV-GFP,5,5,1.9,228.2,-28.12
AAV8-CMV-GFP,5,5,1.9,228.4,-26.74
AAV8-CMV-GFP,5,5,1.9,228.6,-25.72
AAV8-CMV-GFP,5,5,1.9,228.8,-24.83
AAV8-CMV-GFP,5,5,1.9,229.0,-23.88
AAV8-CMV-GFP,5,5,1.9,229.2,-22.68
AAV8-CMV-GFP,5,5,1.9,229.4,-21.1
AAV8-CMV-GFP,5,5,1.9,229.6,-19.08
AAV8-CMV-GFP,5,5,1.9,229.8,-16.67
AAV8-CMV-GFP,5,5,1.9,230.0,-13.99
AAV8-CMV-GFP,5,5,1.9,230.2,-11.25
AAV8-CMV-GFP,5,5,1.9,230.4,-8.72
AAV8-CMV-GFP,5,5,1.9,230.6,-6.67
AAV8-CMV-GFP,5,5,1.9,230.8,-5.4
AAV8-CMV-GFP,5,5,1.9,231.0,-5.13
AAV8-CMV-GFP,5,5,1.9,231.2,-6.03
AAV8-CMV-GFP,5,5,1.9,231.4,-8.17
AAV8-CMV-GFP,5,5,1.9,231.6,-11.51
AAV8-CMV-GFP,5,5,1.9,231.8,-15.9
AAV8-CMV-GFP,5,5,1.9,232.0,-21.1
AAV8-CMV-GFP,5,5,1.9,232.2,-26.79
AAV8-CMV-GFP,5,5,1.9,232.4,-32.63
AAV8-CMV-GFP,5,5,1.9,232.6,-38.24
AAV8-CMV-GFP,5,5,1.9,232.8,-43.31
AAV8-CMV-GFP,5,5,1.9,233.0,-47.54
AAV8-CMV-GFP,5,5,1.9,233.2,-50.77
AAV8-CMV-GFP,5,5,1.9,233.4,-52.88
AAV8-CMV-GFP,5,5,1.9,233.6,-53.9
AAV8-CMV-GFP,5,5,1.9,233.8,-53.9
AAV8-CMV-GFP,5,5,1.9,234.0,-53.05
AAV8-CMV-GFP,5,5,1.9,234.2,-51.57
AAV8-CMV-GFP,5,5,1.9,234.4,-49.68
AAV8-CMV-GFP,5,5,1.9,234.6,-47.61
AAV8-CMV-GFP,5,5,1.9,234.8,-45.55
AAV8-CMV-GFP,5,5,1.9,235.0,-43.62
AAV8-CMV-GFP,5,5,1.9,235.2,-41.89
AAV8-CMV-GFP,5,5,1.9,235.4,-40.39
AAV8-CMV-GFP,5,5,1.9,235.6,-39.05
AAV8-CMV-GFP,5,5,1.9,235.8,-37.8
AAV8-CMV-GFP,5,5,1.9,236.0,-36.53
AAV8-CMV-GFP,5,5,1.9,236.2,-35.11
AAV8-CMV-GFP,5,5,1.9,236.4,-33.48
AAV8-CMV-GFP,5,5,1.9,236.6,-31.56
AAV8-CMV-GFP,5,5,1.9,236.8,-29.36
AAV8-CMV-GFP,5,5,1.9,237.0,-26.92
AAV8-CMV-GFP,5,5,1.9,237.2,-24.34
AAV8-CMV-GFP,5,5,1.9,237.4,-21.76
AAV8-CMV-GFP,5,5,1.9,237.6,-19.33
AAV8-CMV-GFP,5,5,1.9,237.8,-17.23
AAV8-CMV-GFP,5,5,1.9,238.0,-15.62
AAV8-CMV-GFP,5,5,1.9,238.2,-14.63
AAV8-CMV-GFP,5,5,1.9,238.4,-14.36
AAV8-CMV-GFP,5,5,1.9,238.6,-14.86
AAV8-CMV-GFP,5,5,1.9,238.8,-16.13
AAV8-CMV-GFP,5,5,1.9,239.0,-18.13
AAV8-CMV-GFP,5,5,1.9,239.2,-20.76
AAV8-CMV-GFP,5,5,1.9,239.4,-23.89
AAV8-CMV-GFP,5,5,1.9,239.6,-27.4
AAV8-CMV-GFP,5,5,1.9,239.8,-31.13
AAV8-CMV-GFP,5,5,1.9,240.0,-34.93
AAV8-CMV-GFP,5,5,1.9,240.2,-38.68
AAV8-CMV-GFP,5,5,1.9,240.4,-42.27
AAV8-CMV-GFP,5,5,1.9,240.6,-45.62
AAV8-CMV-GFP,5,5,1.9,240.8,-48.67
AAV8-CMV-GFP,5,5,1.9,241.0,-51.38
AAV8-CMV-GFP,5,5,1.9,241.2,-53.75
AAV8-CMV-GFP,5,5,1.9,241.4,-55.79
AAV8-CMV-GFP,5,5,1.9,241.6,-57.53
AAV8-CMV-GFP,5,5,1.9,241.8,-58.98
AAV8-CMV-GFP,5,5,1.9,242.0,-60.19
AAV8-CMV-GFP,5,5,1.9,242.2,-61.19
AAV8-CMV-GFP,5,5,1.9,242.4,-62.02
AAV8-CMV-GFP,5,5,1.9,242.6,-62.71
AAV8-CMV-GFP,5,5,1.9,242.8,-63.27
AAV8-CMV-GFP,5,5,1.9,243.0,-63.69
AAV8-CMV-GFP,5,5,1.9,243.2,-63.98
AAV8-CMV-GFP,5,5,1.9,243.4,-64.1
AAV8-CMV-GFP,5,5,1.9,243.6,-63.99
AAV8-CMV-GFP,5,5,1.9,243.8,-63.6
AAV8-CMV-GFP,5,5,1.9,244.0,-62.85
AAV8-CMV-GFP,5,5,1.9,244.2,-61.65
AAV8-CMV-GFP,5,5,1.9,244.4,-59.94
AAV8-CMV-GFP,5,5,1.9,244.6,-57.65
AAV8-CMV-GFP,5,5,1.9,244.8,-54.75
AAV8-CMV-GFP,5,5,1.9,245.0,-51.25
AAV8-CMV-GFP,5,5,1.9,245.2,-47.21
AAV8-CMV-GFP,5,5,1.9,245.4,-42.72
AAV8-CMV-GFP,5,5,1.9,245.6,-37.95
AAV8-CMV-GFP,5,5,1.9,245.8,-33.09
AAV8-CMV-GFP,5,5,1.9,246.0,-28.37
AAV8-CMV-GFP,5,5,1.9,246.2,-24.02
AAV8-CMV-GFP,5,5,1.9,246.4,-20.29
AAV8-CMV-GFP,5,5,1.9,246.6,-17.34
AAV8-CMV-GFP,5,5,1.9,246.8,-15.33
AAV8-CMV-GFP,5,5,1.9,247.0,-14.3
AAV8-CMV-GFP,5,5,1.9,247.2,-14.22
AAV8-CMV-GFP,5,5,1.9,247.4,-14.95
AAV8-CMV-GFP,5,5,1.9,247.6,-16.29
AAV8-CMV-GFP,5,5,1.9,247.8,-17.95
AAV8-CMV-GFP,5,5,1.9,248.0,-19.62
AAV8-CMV-GFP,5,5,1.9,248.2,-20.97
AAV8-CMV-GFP,5,5,1.9,248.4,-21.71
AAV8-CMV-GFP,5,5,1.9,248.6,-21.62
AAV8-CMV-GFP,5,5,1.9,248.8,-20.56
AAV8-CMV-GFP,5,5,1.9,249.0,-18.54
AAV8-CMV-GFP,5,5,1.9,249.2,-15.68
AAV8-CMV-GFP,5,5,1.9,249.4,-12.21
AAV8-CMV-GFP,5,5,1.9,249.6,-8.49
AAV8-CMV-GFP,5,5,1.9,249.8,-4.91
AAV8-CMV-GFP,5,5,1.9,250.0,-1.92
AAV8-CMV-GFP,5,5,1.9,250.2,0.1
AAV8-CMV-GFP,5,5,1.9,250.4,0.79
AAV8-CMV-GFP,5,5,1.9,250.6,-0.05
AAV8-CMV-GFP,5,5,1.9,250.8,-2.49
AAV8-CMV-GFP,5,5,1.9,251.0,-6.45
AAV8-CMV-GFP,5,5,1.9,251.2,-11.68
AAV8-CMV-GFP,5,5,1.9,251.4,-17.81
AAV8-CMV-GFP,5,5,1.9,251.6,-24.36
AAV8-CMV-GFP,5,5,1.9,251.8,-30.81
AAV8-CMV-GFP,5,5,1.9,252.0,-36.64
AAV8-CMV-GFP,5,5,1.9,252.2,-41.42
AAV8-CMV-GFP,5,5,1.9,252.4,-44.8
AAV8-CMV-GFP,5,5,1.9,252.6,-46.6
AAV8-CMV-GFP,5,5,1.9,252.8,-46.81
AAV8-CMV-GFP,5,5,1.9,253.0,-45.6
AAV8-CMV-GFP,5,5,1.9,253.2,-43.27
AAV8-CMV-GFP,5,5,1.9,253.4,-40.24
AAV8-CMV-GFP,5,5,1.9,253.6,-37.01
AAV8-CMV-GFP,5,5,1.9,253.8,-34.05
AAV8-CMV-GFP,5,5,1.9,254.0,-31.81
AAV8-CMV-GFP,5,5,1.9,254.2,-30.6
AAV8-CMV-GFP,5,5,1.9,254.4,-30.61
AAV8-CMV-GFP,5,5,1.9,254.6,-31.84
AAV8-CMV-GFP,5,5,1.9,254.8,-34.12
AAV8-CMV-GFP,5,5,1.9,255.0,-37.14
AAV8-CMV-GFP,5,5,1.9,255.2,-40.48
AAV8-CMV-GFP,5,5,1.9,255.4,-43.65
AAV8-CMV-GFP,5,5,1.9,255.6,-46.17
AAV8-CMV-GFP,5,5,1.9,255.8,-47.6
AAV8-CMV-GFP,5,5,1.9,256.0,-47.63
AAV8-CMV-GFP,5,5,1.9,256.2,-46.1
AAV8-CMV-GFP,5,5,1.9,256.4,-43.01
AAV8-CMV-GFP,5,5,1.9,256.6,-38.55
AAV8-CMV-GFP,5,5,1.9,256.8,-33.04
AAV8-CMV-GFP,5,5,1.9,257.0,-26.94
AAV8-CMV-GFP,5,5,1.9,257.2,-20.75
AAV8-CMV-GFP,5,5,1.9,257.4,-14.98
AAV8-CMV-GFP,5,5,1.9,257.6,-10.1
AAV8-CMV-GFP,5,5,1.9,257.8,-6.44
AAV8-CMV-GFP,5,5,1.9,258.0,-4.23
AAV8-CMV-GFP,5,5,1.9,258.2,-3.49
AAV8-CMV-GFP,5,5,1.9,258.4,-4.12
AAV8-CMV-GFP,5,5,1.9,258.6,-5.84
AAV8-CMV-GFP,5,5,1.9,258.8,-8.27
AAV8-CMV-GFP,5,5,1.9,259.0,-19.87
AAV8-CMV-GFP,5,5,1.9,259.2,-20.16
AAV8-CMV-GFP,5,5,1.9,259.4,-19.57
AAV8-CMV-GFP,5,5,1.9,259.6,-17.92
AAV8-CMV-GFP,5,5,1.9,259.8,-15.16
AAV8-CMV-GFP,5,5,1.9,260.0,-11.36
AAV8-RK-PDE6B-3UTR,6,5,1.9,0.0,58.77
AAV8-RK-PDE6B-3UTR,6,5,1.9,0.2,41.15
AAV8-RK-PDE6B-3UTR,6,5,1.9,0.4,24.19
AAV8-RK-PDE6B-3UTR,6,5,1.9,0.6,8.79
AAV8-RK-PDE6B-3UTR,6,5,1.9,0.8,-4.25
AAV8-RK-PDE6B-3UTR,6,5,1.9,1.0,-14.36
AAV8-RK-PDE6B-3UTR,6,5,1.9,1.2,-21.21
AAV8-RK-PDE6B-3UTR,6,5,1.9,1.4,-24.76
AAV8-RK-PDE6B-3UTR,6,5,1.9,1.6,-25.23
AAV8-RK-PDE6B-3UTR,6,5,1.9,1.8,-23.08
AAV8-RK-PDE6B-3UTR,6,5,1.9,2.0,-18.96
AAV8-RK-PDE6B-3UTR,6,5,1.9,2.2,-13.6
AAV8-RK-PDE6B-3UTR,6,5,1.9,2.4,-7.79
AAV8-RK-PDE6B-3UTR,6,5,1.9,2.6,-2.23
AAV8-RK-PDE6B-3UTR,6,5,1.9,2.8,2.48
AAV8-RK-PDE6B-3UTR,6,5,1.9,3.0,5.91
AAV8-RK-PDE6B-3UTR,6,5,1.9,3.2,7.83
AAV8-RK-PDE6B-3UTR,6,5,1.9,3.4,8.21
AAV8-RK-PDE6B-3UTR,6,5,1.9,3.6,7.22
AAV8-RK-PDE6B-3UTR,6,5,1.9,3.8,5.15
AAV8-RK-PDE6B-3UTR,6,5,1.9,4.0,2.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,4.2,-0.59
AAV8-RK-PDE6B-3UTR,6,5,1.9,4.4,-3.39
AAV8-RK-PDE6B-3UTR,6,5,1.9,4.6,-5.62
AAV8-RK-PDE6B-3UTR,6,5,1.9,4.8,-7.02
AAV8-RK-PDE6B-3UTR,6,5,1.9,5.0,-7.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,5.2,-6.7
AAV8-RK-PDE6B-3UTR,6,5,1.9,5.4,-4.97
AAV8-RK-PDE6B-3UTR,6,5,1.9,5.6,-2.33
AAV8-RK-PDE6B-3UTR,6,5,1.9,5.8,1.07
AAV8-RK-PDE6B-3UTR,6,5,1.9,6.0,5.03
AAV8-RK-PDE6B-3UTR,6,5,1.9,6.2,9.37
AAV8-RK-PDE6B-3UTR,6,5,1.9,6.4,13.95
AAV8-RK-PDE6B-3UTR,6,5,1.9,6.6,18.66
AAV8-RK-PDE6B-3UTR,6,5,1.9,6.8,23.42
AAV8-RK-PDE6B-3UTR,6,5,1.9,7.0,28.2
AAV8-RK-PDE6B-3UTR,6,5,1.9,7.2,32.96
AAV8-RK-PDE6B-3UTR,6,5,1.9,7.4,37.71
AAV8-RK-PDE6B-3UTR,6,5,1.9,7.6,42.41
AAV8-RK-PDE6B-3UTR,6,5,1.9,7.8,47.0
AAV8-RK-PDE6B-3UTR,6,5,1.9,8.0,51.41
AAV8-RK-PDE6B-3UTR,6,5,1.9,8.2,55.53
AAV8-RK-PDE6B-3UTR,6,5,1.9,8.4,59.24
AAV8-RK-PDE6B-3UTR,6,5,1.9,8.6,62.42
AAV8-RK-PDE6B-3UTR,6,5,1.9,8.8,64.96
AAV8-RK-PDE6B-3UTR,6,5,1.9,9.0,66.8
AAV8-RK-PDE6B-3UTR,6,5,1.9,9.2,67.94
AAV8-RK-PDE6B-3UTR,6,5,1.9,9.4,68.44
AAV8-RK-PDE6B-3UTR,6,5,1.9,9.6,68.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,9.8,68.01
AAV8-RK-PDE6B-3UTR,6,5,1.9,10.0,67.45
AAV8-RK-PDE6B-3UTR,6,5,1.9,10.2,66.95
AAV8-RK-PDE6B-3UTR,6,5,1.9,10.4,66.7
AAV8-RK-PDE6B-3UTR,6,5,1.9,10.6,66.82
AAV8-RK-PDE6B-3UTR,6,5,1.9,10.8,67.39
AAV8-RK-PDE6B-3UTR,6,5,1.9,11.0,68.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,11.2,69.75
AAV8-RK-PDE6B-3UTR,6,5,1.9,11.4,71.28
AAV8-RK-PDE6B-3UTR,6,5,1.9,11.6,72.78
AAV8-RK-PDE6B-3UTR,6,5,1.9,11.8,74.0
AAV8-RK-PDE6B-3UTR,6,5,1.9,12.0,74.76
AAV8-RK-PDE6B-3UTR,6,5,1.9,12.2,74.89
AAV8-RK-PDE6B-3UTR,6,5,1.9,12.4,74.34
AAV8-RK-PDE6B-3UTR,6,5,1.9,12.6,73.16
AAV8-RK-PDE6B-3UTR,6,5,1.9,12.8,71.5
AAV8-RK-PDE6B-3UTR,6,5,1.9,13.0,69.62
AAV8-RK-PDE6B-3UTR,6,5,1.9,13.2,67.87
AAV8-RK-PDE6B-3UTR,6,5,1.9,13.4,66.59
AAV8-RK-PDE6B-3UTR,6,5,1.9,13.6,66.13
AAV8-RK-PDE6B-3UTR,6,5,1.9,13.8,66.76
AAV8-RK-PDE6B-3UTR,6,5,1.9,14.0,68.63
AAV8-RK-PDE6B-3UTR,6,5,1.9,14.2,71.73
AAV8-RK-PDE6B-3UTR,6,5,1.9,14.4,75.87
AAV8-RK-PDE6B-3UTR,6,5,1.9,14.6,80.69
AAV8-RK-PDE6B-3UTR,6,5,1.9,14.8,85.67
AAV8-RK-PDE6B-3UTR,6,5,1.9,15.0,90.21
AAV8-RK-PDE6B-3UTR,6,5,1.9,15.2,93.63
AAV8-RK-PDE6B-3UTR,6,5,1.9,15.4,95.33
AAV8-RK-PDE6B-3UTR,6,5,1.9,15.6,94.77
AAV8-RK-PDE6B-3UTR,6,5,1.9,15.8,91.62
AAV8-RK-PDE6B-3UTR,6,5,1.9,16.0,85.77
AAV8-RK-PDE6B-3UTR,6,5,1.9,16.2,77.37
AAV8-RK-PDE6B-3UTR,6,5,1.9,16.4,66.83
AAV8-RK-PDE6B-3UTR,6,5,1.9,16.6,54.82
AAV8-RK-PDE6B-3UTR,6,5,1.9,16.8,42.17
AAV8-RK-PDE6B-3UTR,6,5,1.9,17.0,29.84
AAV8-RK-PDE6B-3UTR,6,5,1.9,17.2,18.8
AAV8-RK-PDE6B-3UTR,6,5,1.9,17.4,9.94
AAV8-RK-PDE6B-3UTR,6,5,1.9,17.6,4.0
AAV8-RK-PDE6B-3UTR,6,5,1.9,17.8,1.45
AAV8-RK-PDE6B-3UTR,6,5,1.9,18.0,2.47
AAV8-RK-PDE6B-3UTR,6,5,1.9,18.2,6.94
AAV8-RK-PDE6B-3UTR,6,5,1.9,18.4,14.41
AAV8-RK-PDE6B-3UTR,6,5,1.9,18.6,24.18
AAV8-RK-PDE6B-3UTR,6,5,1.9,18.8,35.34
AAV8-RK-PDE6B-3UTR,6,5,1.9,19.0,46.9
AAV8-RK-PDE6B-3UTR,6,5,1.9,19.2,57.83
AAV8-RK-PDE6B-3UTR,6,5,1.9,19.4,67.24
AAV8-RK-PDE6B-3UTR,6,5,1.9,19.6,74.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,19.8,78.86
AAV8-RK-PDE6B-3UTR,6,5,1.9,20.0,80.44
AAV8-RK-PDE6B-3UTR,6,5,1.9,20.2,79.28
AAV8-RK-PDE6B-3UTR,6,5,1.9,20.4,75.79
AAV8-RK-PDE6B-3UTR,6,5,1.9,20.6,70.63
AAV8-RK-PDE6B-3UTR,6,5,1.9,20.8,64.56
AAV8-RK-PDE6B-3UTR,6,5,1.9,21.0,58.46
AAV8-RK-PDE6B-3UTR,6,5,1.9,21.2,53.11
AAV8-RK-PDE6B-3UTR,6,5,1.9,21.4,49.2
AAV8-RK-PDE6B-3UTR,6,5,1.9,21.6,47.21
AAV8-RK-PDE6B-3UTR,6,5,1.9,21.8,47.39
AAV8-RK-PDE6B-3UTR,6,5,1.9,22.0,49.68
AAV8-RK-PDE6B-3UTR,6,5,1.9,22.2,53.81
AAV8-RK-PDE6B-3UTR,6,5,1.9,22.4,59.26
AAV8-RK-PDE6B-3UTR,6,5,1.9,22.6,65.38
AAV8-RK-PDE6B-3UTR,6,5,1.9,22.8,71.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,23.0,76.6
AAV8-RK-PDE6B-3UTR,6,5,1.9,23.2,80.3
AAV8-RK-PDE6B-3UTR,6,5,1.9,23.4,82.01
AAV8-RK-PDE6B-3UTR,6,5,1.9,23.6,81.44
AAV8-RK-PDE6B-3UTR,6,5,1.9,23.8,78.52
AAV8-RK-PDE6B-3UTR,6,5,1.9,24.0,73.42
AAV8-RK-PDE6B-3UTR,6,5,1.9,24.2,66.54
AAV8-RK-PDE6B-3UTR,6,5,1.9,24.4,58.45
AAV8-RK-PDE6B-3UTR,6,5,1.9,24.6,49.81
AAV8-RK-PDE6B-3UTR,6,5,1.9,24.8,41.35
AAV8-RK-PDE6B-3UTR,6,5,1.9,25.0,33.74
AAV8-RK-PDE6B-3UTR,6,5,1.9,25.2,27.57
AAV8-RK-PDE6B-3UTR,6,5,1.9,25.4,23.3
AAV8-RK-PDE6B-3UTR,6,5,1.9,25.6,21.18
AAV8-RK-PDE6B-3UTR,6,5,1.9,25.8,21.28
AAV8-RK-PDE6B-3UTR,6,5,1.9,26.0,23.47
AAV8-RK-PDE6B-3UTR,6,5,1.9,26.2,27.45
AAV8-RK-PDE6B-3UTR,6,5,1.9,26.4,32.81
AAV8-RK-PDE6B-3UTR,6,5,1.9,26.6,39.03
AAV8-RK-PDE6B-3UTR,6,5,1.9,26.8,45.59
AAV8-RK-PDE6B-3UTR,6,5,1.9,27.0,51.98
AAV8-RK-PDE6B-3UTR,6,5,1.9,27.2,57.76
AAV8-RK-PDE6B-3UTR,6,5,1.9,27.4,62.6
AAV8-RK-PDE6B-3UTR,6,5,1.9,27.6,66.3
AAV8-RK-PDE6B-3UTR,6,5,1.9,27.8,68.77
AAV8-RK-PDE6B-3UTR,6,5,1.9,28.0,70.08
AAV8-RK-PDE6B-3UTR,6,5,1.9,28.2,70.4
AAV8-RK-PDE6B-3UTR,6,5,1.9,28.4,69.96
AAV8-RK-PDE6B-3UTR,6,5,1.9,28.6,69.07
AAV8-RK-PDE6B-3UTR,6,5,1.9,28.8,68.03
AAV8-RK-PDE6B-3UTR,6,5,1.9,29.0,67.13
AAV8-RK-PDE6B-3UTR,6,5,1.9,29.2,66.61
AAV8-RK-PDE6B-3UTR,6,5,1.9,29.4,66.63
AAV8-RK-PDE6B-3UTR,6,5,1.9,29.6,67.29
AAV8-RK-PDE6B-3UTR,6,5,1.9,29.8,68.58
AAV8-RK-PDE6B-3UTR,6,5,1.9,30.0,70.43
AAV8-RK-PDE6B-3UTR,6,5,1.9,30.2,72.67
AAV8-RK-PDE6B-3UTR,6,5,1.9,30.4,75.12
AAV8-RK-PDE6B-3UTR,6,5,1.9,30.6,77.53
AAV8-RK-PDE6B-3UTR,6,5,1.9,30.8,79.68
AAV8-RK-PDE6B-3UTR,6,5,1.9,31.0,81.33
AAV8-RK-PDE6B-3UTR,6,5,1.9,31.2,82.33
AAV8-RK-PDE6B-3UTR,6,5,1.9,31.4,82.54
AAV8-RK-PDE6B-3UTR,6,5,1.9,31.6,81.91
AAV8-RK-PDE6B-3UTR,6,5,1.9,31.8,80.46
AAV8-RK-PDE6B-3UTR,6,5,1.9,32.0,78.31
AAV8-RK-PDE6B-3UTR,6,5,1.9,32.2,75.61
AAV8-RK-PDE6B-3UTR,6,5,1.9,32.4,72.6
AAV8-RK-PDE6B-3UTR,6,5,1.9,32.6,69.55
AAV8-RK-PDE6B-3UTR,6,5,1.9,32.8,66.77
AAV8-RK-PDE6B-3UTR,6,5,1.9,33.0,64.55
AAV8-RK-PDE6B-3UTR,6,5,1.9,33.2,63.17
AAV8-RK-PDE6B-3UTR,6,5,1.9,33.4,62.87
AAV8-RK-PDE6B-3UTR,6,5,1.9,33.6,63.81
AAV8-RK-PDE6B-3UTR,6,5,1.9,33.8,66.07
AAV8-RK-PDE6B-3UTR,6,5,1.9,34.0,69.67
AAV8-RK-PDE6B-3UTR,6,5,1.9,34.2,74.48
AAV8-RK-PDE6B-3UTR,6,5,1.9,34.4,80.34
AAV8-RK-PDE6B-3UTR,6,5,1.9,34.6,86.97
AAV8-RK-PDE6B-3UTR,6,5,1.9,34.8,94.04
AAV8-RK-PDE6B-3UTR,6,5,1.9,35.0,101.19
AAV8-RK-PDE6B-3UTR,6,5,1.9,35.2,108.05
AAV8-RK-PDE6B-3UTR,6,5,1.9,35.4,114.26
AAV8-RK-PDE6B-3UTR,6,5,1.9,35.6,119.5
AAV8-RK-PDE6B-3UTR,6,5,1.9,35.8,123.55
AAV8-RK-PDE6B-3UTR,6,5,1.9,36.0,126.25
AAV8-RK-PDE6B-3UTR,6,5,1.9,36.2,127.55
AAV8-RK-PDE6B-3UTR,6,5,1.9,36.4,127.49
AAV8-RK-PDE6B-3UTR,6,5,1.9,36.6,126.2
AAV8-RK-PDE6B-3UTR,6,5,1.9,36.8,123.9
AAV8-RK-PDE6B-3UTR,6,5,1.9,37.0,120.84
AAV8-RK-PDE6B-3UTR,6,5,1.9,37.2,117.33
AAV8-RK-PDE6B-3UTR,6,5,1.9,37.4,113.63
AAV8-RK-PDE6B-3UTR,6,5,1.9,37.6,110.03
AAV8-RK-PDE6B-3UTR,6,5,1.9,37.8,106.71
AAV8-RK-PDE6B-3UTR,6,5,1.9,38.0,103.85
AAV8-RK-PDE6B-3UTR,6,5,1.9,38.2,101.5
AAV8-RK-PDE6B-3UTR,6,5,1.9,38.4,99.68
AAV8-RK-PDE6B-3UTR,6,5,1.9,38.6,98.33
AAV8-RK-PDE6B-3UTR,6,5,1.9,38.8,97.37
AAV8-RK-PDE6B-3UTR,6,5,1.9,39.0,96.66
AAV8-RK-PDE6B-3UTR,6,5,1.9,39.2,96.1
AAV8-RK-PDE6B-3UTR,6,5,1.9,39.4,95.59
AAV8-RK-PDE6B-3UTR,6,5,1.9,39.6,95.06
AAV8-RK-PDE6B-3UTR,6,5,1.9,39.8,94.5
AAV8-RK-PDE6B-3UTR,6,5,1.9,40.0,93.94
AAV8-RK-PDE6B-3UTR,6,5,1.9,40.2,93.46
AAV8-RK-PDE6B-3UTR,6,5,1.9,40.4,93.17
AAV8-RK-PDE6B-3UTR,6,5,1.9,40.6,93.2
AAV8-RK-PDE6B-3UTR,6,5,1.9,40.8,93.65
AAV8-RK-PDE6B-3UTR,6,5,1.9,41.0,94.59
AAV8-RK-PDE6B-3UTR,6,5,1.9,41.2,96.05
AAV8-RK-PDE6B-3UTR,6,5,1.9,41.4,97.98
AAV8-RK-PDE6B-3UTR,6,5,1.9,41.6,100.26
AAV8-RK-PDE6B-3UTR,6,5,1.9,41.8,102.7
AAV8-RK-PDE6B-3UTR,6,5,1.9,42.0,105.06
AAV8-RK-PDE6B-3UTR,6,5,1.9,42.2,107.05
AAV8-RK-PDE6B-3UTR,6,5,1.9,42.4,108.39
AAV8-RK-PDE6B-3UTR,6,5,1.9,42.6,108.82
AAV8-RK-PDE6B-3UTR,6,5,1.9,42.8,108.12
AAV8-RK-PDE6B-3UTR,6,5,1.9,43.0,106.17
AAV8-RK-PDE6B-3UTR,6,5,1.9,43.2,102.96
AAV8-RK-PDE6B-3UTR,6,5,1.9,43.4,98.58
