condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-RK-PDE6B-3UTR,6,3,0.1,91.2,-1.37
AAV8-RK-PDE6B-3UTR,6,3,0.1,91.4,0.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,91.6,1.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,91.8,0.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,92.0,-1.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,92.2,-4.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,92.4,-8.59
AAV8-RK-PDE6B-3UTR,6,3,0.1,92.6,-13.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,92.8,-17.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,93.0,-21.78
AAV8-RK-PDE6B-3UTR,6,3,0.1,93.2,-25.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,93.4,-27.89
AAV8-RK-PDE6B-3UTR,6,3,0.1,93.6,-29.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,93.8,-29.06
AAV8-RK-PDE6B-3UTR,6,3,0.1,94.0,-27.45
AAV8-RK-PDE6B-3UTR,6,3,0.1,94.2,-24.41
AAV8-RK-PDE6B-3UTR,6,3,0.1,94.4,-20.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,94.6,-14.82
AAV8-RK-PDE6B-3UTR,6,3,0.1,94.8,-8.84
AAV8-RK-PDE6B-3UTR,6,3,0.1,95.0,-2.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,95.2,3.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,95.4,9.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,95.6,14.02
AAV8-RK-PDE6B-3UTR,6,3,0.1,95.8,17.57
AAV8-RK-PDE6B-3UTR,6,3,0.1,96.0,19.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,96.2,20.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,96.4,18.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,96.6,15.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,96.8,11.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,97.0,5.87
AAV8-RK-PDE6B-3UTR,6,3,0.1,97.2,-0.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,97.4,-7.89
AAV8-RK-PDE6B-3UTR,6,3,0.1,97.6,-15.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,97.8,-22.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,98.0,-28.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,98.2,-33.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,98.4,-38.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,98.6,-40.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,98.8,-41.72
AAV8-RK-PDE6B-3UTR,6,3,0.1,99.0,-41.28
AAV8-RK-PDE6B-3UTR,6,3,0.1,99.2,-39.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,99.4,-36.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,99.6,-32.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,99.8,-28.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,100.0,-24.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,100.2,-20.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,100.4,-16.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,100.6,-13.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,100.8,-13.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,101.0,-13.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,101.2,-13.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,101.4,-12.82
AAV8-RK-PDE6B-3UTR,6,3,0.1,101.6,-12.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,101.8,-11.25
AAV8-RK-PDE6B-3UTR,6,3,0.1,102.0,-10.37
AAV8-RK-PDE6B-3UTR,6,3,0.1,102.2,-9.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,102.4,-9.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,102.6,-9.05
AAV8-RK-PDE6B-3UTR,6,3,0.1,102.8,-9.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,103.0,-10.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,103.2,-12.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,103.4,-14.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,103.6,-16.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,103.8,-19.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,104.0,-22.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,104.2,-24.34
AAV8-RK-PDE6B-3UTR,6,3,0.1,104.4,-25.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,104.6,-26.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,104.8,-26.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,105.0,-25.33
AAV8-RK-PDE6B-3UTR,6,3,0.1,105.2,-23.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,105.4,-20.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,105.6,-16.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,105.8,-12.43
AAV8-RK-PDE6B-3UTR,6,3,0.1,106.0,-8.47
AAV8-RK-PDE6B-3UTR,6,3,0.1,106.2,-4.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,106.4,-1.94
AAV8-RK-PDE6B-3UTR,6,3,0.1,106.6,0.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,106.8,1.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,107.0,0.96
AAV8-RK-PDE6B-3UTR,6,3,0.1,107.2,-0.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,107.4,-2.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,107.6,-4.94
AAV8-RK-PDE6B-3UTR,6,3,0.1,107.8,-8.02
AAV8-RK-PDE6B-3UTR,6,3,0.1,108.0,-11.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,108.2,-14.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,108.4,-16.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,108.6,-18.72
AAV8-RK-PDE6B-3UTR,6,3,0.1,108.8,-20.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,109.0,-20.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,109.2,-20.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,109.4,-20.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,109.6,-19.28
AAV8-RK-PDE6B-3UTR,6,3,0.1,109.8,-18.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,110.0,-17.32
AAV8-RK-PDE6B-3UTR,6,3,0.1,110.2,-16.49
AAV8-RK-PDE6B-3UTR,6,3,0.1,110.4,-15.9
AAV8-RK-PDE6B-3UTR,6,3,0.1,110.6,-15.59
AAV8-RK-PDE6B-3UTR,6,3,0.1,110.8,-15.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,111.0,-15.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,111.2,-16.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,111.4,-16.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,111.6,-17.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,111.8,-17.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,112.0,-18.39
AAV8-RK-PDE6B-3UTR,6,3,0.1,112.2,-19.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,112.4,-19.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,112.6,-20.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,112.8,-22.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,113.0,-23.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,113.2,-25.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,113.4,-26.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,113.6,-28.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,113.8,-30.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,114.0,-31.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,114.2,-31.61
AAV8-RK-PDE6B-3UTR,6,3,0.1,114.4,-30.94
AAV8-RK-PDE6B-3UTR,6,3,0.1,114.6,-29.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,114.8,-25.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,115.0,-21.45
AAV8-RK-PDE6B-3UTR,6,3,0.1,115.2,-15.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,115.4,-9.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,115.6,-1.87
AAV8-RK-PDE6B-3UTR,6,3,0.1,115.8,5.57
AAV8-RK-PDE6B-3UTR,6,3,0.1,116.0,12.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,116.2,19.01
AAV8-RK-PDE6B-3UTR,6,3,0.1,116.4,24.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,116.6,27.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,116.8,29.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,117.0,28.82
AAV8-RK-PDE6B-3UTR,6,3,0.1,117.2,26.67
AAV8-RK-PDE6B-3UTR,6,3,0.1,117.4,22.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,117.6,17.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,117.8,12.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,118.0,6.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,118.2,0.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,118.4,-3.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,118.6,-7.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,118.8,-9.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,119.0,-9.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,119.2,-9.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,119.4,-7.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,119.6,-4.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,119.8,-0.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,120.0,2.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,120.2,5.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,120.4,7.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,120.6,8.89
AAV8-RK-PDE6B-3UTR,6,3,0.1,120.8,8.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,121.0,7.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,121.2,5.72
AAV8-RK-PDE6B-3UTR,6,3,0.1,121.4,2.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,121.6,-0.84
AAV8-RK-PDE6B-3UTR,6,3,0.1,121.8,-4.71
AAV8-RK-PDE6B-3UTR,6,3,0.1,122.0,-8.58
AAV8-RK-PDE6B-3UTR,6,3,0.1,122.2,-12.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,122.4,-15.41
AAV8-RK-PDE6B-3UTR,6,3,0.1,122.6,-18.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,122.8,-20.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,123.0,-21.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,123.2,-22.85
AAV8-RK-PDE6B-3UTR,6,3,0.1,123.4,-23.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,123.6,-24.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,123.8,-24.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,124.0,-24.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,124.2,-25.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,124.4,-25.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,124.6,-25.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,124.8,-24.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,125.0,-24.25
AAV8-RK-PDE6B-3UTR,6,3,0.1,125.2,-23.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,125.4,-21.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,125.6,-19.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,125.8,-17.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,126.0,-14.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,126.2,-12.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,126.4,-10.36
AAV8-RK-PDE6B-3UTR,6,3,0.1,126.6,-8.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,126.8,-7.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,127.0,-7.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,127.2,-8.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,127.4,-9.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,127.6,-11.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,127.8,-14.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,128.0,-17.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,128.2,-20.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,128.4,-23.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,128.6,-25.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,128.8,-27.22
AAV8-RK-PDE6B-3UTR,6,3,0.1,129.0,-27.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,129.2,-27.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,129.4,-26.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,129.6,-25.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,129.8,-23.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,130.0,-21.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,130.2,-19.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,130.4,-17.64
AAV8-RK-PDE6B-3UTR,6,3,0.1,130.6,-16.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,130.8,-16.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,131.0,-16.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,131.2,-17.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,131.4,-19.19
AAV8-RK-PDE6B-3UTR,6,3,0.1,131.6,-21.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,131.8,-23.78
AAV8-RK-PDE6B-3UTR,6,3,0.1,132.0,-26.46
AAV8-RK-PDE6B-3UTR,6,3,0.1,132.2,-29.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,132.4,-31.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,132.6,-34.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,132.8,-37.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,133.0,-39.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,133.2,-42.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,133.4,-44.33
AAV8-RK-PDE6B-3UTR,6,3,0.1,133.6,-46.32
AAV8-RK-PDE6B-3UTR,6,3,0.1,133.8,-47.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,134.0,-49.17
AAV8-RK-PDE6B-3UTR,6,3,0.1,134.2,-49.71
AAV8-RK-PDE6B-3UTR,6,3,0.1,134.4,-49.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,134.6,-48.05
AAV8-RK-PDE6B-3UTR,6,3,0.1,134.8,-45.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,135.0,-41.68
AAV8-RK-PDE6B-3UTR,6,3,0.1,135.2,-36.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,135.4,-30.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,135.6,-23.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,135.8,-15.81
AAV8-RK-PDE6B-3UTR,6,3,0.1,136.0,-8.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,136.2,-1.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,136.4,4.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,136.6,9.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,136.8,11.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,137.0,12.17
AAV8-RK-PDE6B-3UTR,6,3,0.1,137.2,10.41
AAV8-RK-PDE6B-3UTR,6,3,0.1,137.4,6.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,137.6,1.17
AAV8-RK-PDE6B-3UTR,6,3,0.1,137.8,-5.44
AAV8-RK-PDE6B-3UTR,6,3,0.1,138.0,-12.56
AAV8-RK-PDE6B-3UTR,6,3,0.1,138.2,-19.52
AAV8-RK-PDE6B-3UTR,6,3,0.1,138.4,-25.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,138.6,-30.38
AAV8-RK-PDE6B-3UTR,6,3,0.1,138.8,-33.28
AAV8-RK-PDE6B-3UTR,6,3,0.1,139.0,-34.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,139.2,-33.02
AAV8-RK-PDE6B-3UTR,6,3,0.1,139.4,-30.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,139.6,-25.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,139.8,-21.06
AAV8-RK-PDE6B-3UTR,6,3,0.1,140.0,-16.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,140.2,-12.14
AAV8-RK-PDE6B-3UTR,6,3,0.1,140.4,-9.42
AAV8-RK-PDE6B-3UTR,6,3,0.1,140.6,-40.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,140.8,-40.75
AAV8-RK-PDE6B-3UTR,6,3,0.1,141.0,-41.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,141.2,-42.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,141.4,-43.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,141.6,-45.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,141.8,-47.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,142.0,-48.82
AAV8-RK-PDE6B-3UTR,6,3,0.1,142.2,-50.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,142.4,-51.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,142.6,-51.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,142.8,-51.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,143.0,-51.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,143.2,-51.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,143.4,-51.02
AAV8-RK-PDE6B-3UTR,6,3,0.1,143.6,-51.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,143.8,-52.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,144.0,-54.21
AAV8-RK-PDE6B-3UTR,6,3,0.1,144.2,-57.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,144.4,-60.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,144.6,-65.59
AAV8-RK-PDE6B-3UTR,6,3,0.1,144.8,-70.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,145.0,-75.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,145.2,-80.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,145.4,-83.51
AAV8-RK-PDE6B-3UTR,6,3,0.1,145.6,-85.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,145.8,-85.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,146.0,-82.93
AAV8-RK-PDE6B-3UTR,6,3,0.1,146.2,-78.37
AAV8-RK-PDE6B-3UTR,6,3,0.1,146.4,-71.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,146.6,-63.25
AAV8-RK-PDE6B-3UTR,6,3,0.1,146.8,-53.54
AAV8-RK-PDE6B-3UTR,6,3,0.1,147.0,-43.18
AAV8-RK-PDE6B-3UTR,6,3,0.1,147.2,-32.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,147.4,-23.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,147.6,-14.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,147.8,-8.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,148.0,-4.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,148.2,-1.92
AAV8-RK-PDE6B-3UTR,6,3,0.1,148.4,-1.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,148.6,-3.46
AAV8-RK-PDE6B-3UTR,6,3,0.1,148.8,-6.45
AAV8-RK-PDE6B-3UTR,6,3,0.1,149.0,-10.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,149.2,-14.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,149.4,-18.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,149.6,-21.1
AAV8-RK-PDE6B-3UTR,6,3,0.1,149.8,-23.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,150.0,-23.85
AAV8-RK-PDE6B-3UTR,6,3,0.1,150.2,-23.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,150.4,-21.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,150.6,-19.49
AAV8-RK-PDE6B-3UTR,6,3,0.1,150.8,-16.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,151.0,-13.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,151.2,-10.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,151.4,-8.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,151.6,-6.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,151.8,-4.97
AAV8-RK-PDE6B-3UTR,6,3,0.1,152.0,-4.32
AAV8-RK-PDE6B-3UTR,6,3,0.1,152.2,-4.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,152.4,-4.32
AAV8-RK-PDE6B-3UTR,6,3,0.1,152.6,-4.62
AAV8-RK-PDE6B-3UTR,6,3,0.1,152.8,-4.89
AAV8-RK-PDE6B-3UTR,6,3,0.1,153.0,-5.0
AAV8-RK-PDE6B-3UTR,6,3,0.1,153.2,-4.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,153.4,-4.63
AAV8-RK-PDE6B-3UTR,6,3,0.1,153.6,-4.26
AAV8-RK-PDE6B-3UTR,6,3,0.1,153.8,-3.95
AAV8-RK-PDE6B-3UTR,6,3,0.1,154.0,-3.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,154.2,-4.23
AAV8-RK-PDE6B-3UTR,6,3,0.1,154.4,-5.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,154.6,-6.6
AAV8-RK-PDE6B-3UTR,6,3,0.1,154.8,-8.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,155.0,-11.13
AAV8-RK-PDE6B-3UTR,6,3,0.1,155.2,-13.84
AAV8-RK-PDE6B-3UTR,6,3,0.1,155.4,-16.48
AAV8-RK-PDE6B-3UTR,6,3,0.1,155.6,-18.73
AAV8-RK-PDE6B-3UTR,6,3,0.1,155.8,-20.3
AAV8-RK-PDE6B-3UTR,6,3,0.1,156.0,-20.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,156.2,-20.41
AAV8-RK-PDE6B-3UTR,6,3,0.1,156.4,-18.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,156.6,-15.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,156.8,-12.38
AAV8-RK-PDE6B-3UTR,6,3,0.1,157.0,-8.25
AAV8-RK-PDE6B-3UTR,6,3,0.1,157.2,-4.02
AAV8-RK-PDE6B-3UTR,6,3,0.1,157.4,-0.15
AAV8-RK-PDE6B-3UTR,6,3,0.1,157.6,2.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,157.8,4.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,158.0,5.11
AAV8-RK-PDE6B-3UTR,6,3,0.1,158.2,3.8
AAV8-RK-PDE6B-3UTR,6,3,0.1,158.4,0.83
AAV8-RK-PDE6B-3UTR,6,3,0.1,158.6,-3.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,158.8,-9.4
AAV8-RK-PDE6B-3UTR,6,3,0.1,159.0,-16.03
AAV8-RK-PDE6B-3UTR,6,3,0.1,159.2,-23.12
AAV8-RK-PDE6B-3UTR,6,3,0.1,159.4,-30.24
AAV8-RK-PDE6B-3UTR,6,3,0.1,159.6,-36.98
AAV8-RK-PDE6B-3UTR,6,3,0.1,159.8,-43.04
AAV8-RK-PDE6B-3UTR,6,3,0.1,160.0,-48.2
AAV8-RK-PDE6B-3UTR,6,3,0.1,160.2,-52.35
AAV8-RK-PDE6B-3UTR,6,3,0.1,160.4,-55.5
AAV8-RK-PDE6B-3UTR,6,3,0.1,160.6,-57.76
AAV8-RK-PDE6B-3UTR,6,3,0.1,160.8,-59.29
AAV8-RK-PDE6B-3UTR,6,3,0.1,161.0,-60.31
AAV8-RK-PDE6B-3UTR,6,3,0.1,161.2,-61.0
AAV8-RK-PDE6B-3UTR,6,3,0.1,161.4,-61.53
AAV8-RK-PDE6B-3UTR,6,3,0.1,161.6,-61.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,161.8,-62.41
AAV8-RK-PDE6B-3UTR,6,3,0.1,162.0,-62.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,162.2,-62.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,162.4,-62.7
AAV8-RK-PDE6B-3UTR,6,3,0.1,162.6,-62.07
AAV8-RK-PDE6B-3UTR,6,3,0.1,162.8,-60.88
AAV8-RK-PDE6B-3UTR,6,3,0.1,163.0,-59.08
AAV8-RK-PDE6B-3UTR,6,3,0.1,163.2,-56.72
AAV8-RK-PDE6B-3UTR,6,3,0.1,163.4,-53.91
AAV8-RK-PDE6B-3UTR,6,3,0.1,163.6,-50.84
AAV8-RK-PDE6B-3UTR,6,3,0.1,163.8,-47.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,164.0,-44.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,164.2,-42.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,164.4,-41.33
AAV8-RK-PDE6B-3UTR,6,3,0.1,164.6,-40.82
AAV8-RK-PDE6B-3UTR,6,3,0.1,164.8,-41.27
AAV8-RK-PDE6B-3UTR,6,3,0.1,165.0,-42.59
AAV8-RK-PDE6B-3UTR,6,3,0.1,165.2,-44.55
AAV8-RK-PDE6B-3UTR,6,3,0.1,165.4,-46.85
AAV8-RK-PDE6B-3UTR,6,3,0.1,165.6,-49.09
AAV8-RK-PDE6B-3UTR,6,3,0.1,165.8,-50.86
AAV8-RK-PDE6B-3UTR,6,3,0.1,166.0,-51.74
AAV8-RK-PDE6B-3UTR,6,3,0.1,166.2,-51.41
AAV8-RK-PDE6B-3UTR,6,3,0.1,166.4,-49.66
AAV8-RK-PDE6B-3UTR,6,3,0.1,166.6,-46.39
AAV8-RK-PDE6B-3UTR,6,3,0.1,166.8,-41.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,167.0,-35.77
AAV8-RK-PDE6B-3UTR,6,3,0.1,167.2,-28.99
AAV8-RK-PDE6B-3UTR,6,3,0.1,167.4,-21.79
AAV8-RK-PDE6B-3UTR,6,3,0.1,167.6,-14.69
AAV8-RK-PDE6B-3UTR,6,3,0.1,167.8,-8.16
AAV8-RK-PDE6B-3UTR,6,3,0.1,168.0,-2.65
AAV8-RK-PDE6B-3UTR,6,3,0.1,168.2,1.49
AAV8-RK-PDE6B-3UTR,6,3,0.1,168.4,4.05
AAV8-RK-PDE6B-3UTR,6,3,0.1,168.6,4.96
AAV8-RK-PDE6B-3UTR,6,3,0.1,168.8,4.28
